"","nN_GRM","fileID","lang4","lang5"
"1534","een_van_de","fv600709","NAT_Dut","NAT_Vl"
"1535","een_van_de","fv600674","NAT_Dut","NAT_Vl"
"1536","een_van_de","fn000153","NAT_Dut","NAT_Nl"
"1537","een_van_de","fv600015","NAT_Dut","NAT_Vl"
"1538","een_van_de","fn000159","NAT_Dut","NAT_Nl"
"1539","een_van_de","fn000150","NAT_Dut","NAT_Nl"
"1540","een_van_de","fn000204","NAT_Dut","NAT_Nl"
"1541","een_van_de","fv600655","NAT_Dut","NAT_Vl"
"1542","een_van_de","fn000158","NAT_Dut","NAT_Nl"
"1543","een_van_de","fn000203","NAT_Dut","NAT_Nl"
"1544","een_van_de","fv600707","NAT_Dut","NAT_Vl"
"1545","een_van_de","NL_EN_241","MEP_Dut","MEP_Dut"
"1546","een_van_de","fn000159","NAT_Dut","NAT_Nl"
"1547","een_van_de","fn000161","NAT_Dut","NAT_Nl"
"1548","een_van_de","fv600331","NAT_Dut","NAT_Vl"
"1549","een_van_de","fv600685","NAT_Dut","NAT_Vl"
"1550","een_van_de","fn000230","NAT_Dut","NAT_Nl"
"1551","een_van_de","fv600638","NAT_Dut","NAT_Vl"
"1552","een_van_de","NL_064","Fra_Dut","Fra_Dut"
"1553","een_van_de","fv600639","NAT_Dut","NAT_Vl"
"1554","een_van_de","fn000200","NAT_Dut","NAT_Nl"
"1555","een_van_de","fv600676","NAT_Dut","NAT_Vl"
"1556","een_van_de","fn000168","NAT_Dut","NAT_Nl"
"1557","een_van_de","fn000232","NAT_Dut","NAT_Nl"
"1558","een_van_de","fn000163","NAT_Dut","NAT_Nl"
"1559","een_van_de","fn000177","NAT_Dut","NAT_Nl"
"1560","een_van_de","fv600672","NAT_Dut","NAT_Vl"
"1561","een_van_de","fn000173","NAT_Dut","NAT_Nl"
"1562","een_van_de","fn000204","NAT_Dut","NAT_Nl"
"1563","een_van_de","fn000163","NAT_Dut","NAT_Nl"
"1564","een_van_de","NL_FR_209","MEP_Dut","MEP_Dut"
"1565","een_van_de","fv600575","NAT_Dut","NAT_Vl"
"1566","een_van_de","fv600014","NAT_Dut","NAT_Vl"
"1567","een_van_de","fn000159","NAT_Dut","NAT_Nl"
"1568","een_van_de","fv600019","NAT_Dut","NAT_Vl"
"1569","een_van_de","fn000166","NAT_Dut","NAT_Nl"
"1570","een_van_de","fn000166","NAT_Dut","NAT_Nl"
"1571","een_van_de","fn000166","NAT_Dut","NAT_Nl"
"1572","een_van_de","fn000146","NAT_Dut","NAT_Nl"
"1573","een_van_de","fn000168","NAT_Dut","NAT_Nl"
"1574","een_van_de","fv600020","NAT_Dut","NAT_Vl"
"1575","een_van_de","fv600003","NAT_Dut","NAT_Vl"
"1576","een_van_de","fn000202","NAT_Dut","NAT_Nl"
"1577","een_van_de","NL_EN_235","MEP_Dut","MEP_Dut"
"1578","een_van_de","fv600690","NAT_Dut","NAT_Vl"
"1579","een_van_de","fv600697","NAT_Dut","NAT_Vl"
"1580","een_van_de","fv600675","NAT_Dut","NAT_Vl"
"1581","een_van_de","fn000236","NAT_Dut","NAT_Nl"
"1582","een_van_de","fn000204","NAT_Dut","NAT_Nl"
"1583","een_van_de","fn000235","NAT_Dut","NAT_Nl"
"1584","een_van_de","fn000227","NAT_Dut","NAT_Nl"
"1585","een_van_de","fn000150","NAT_Dut","NAT_Nl"
"1586","een_van_de","fv600628","NAT_Dut","NAT_Vl"
"1587","een_van_de","fv600634","NAT_Dut","NAT_Vl"
"1588","een_van_de","fn000221","NAT_Dut","NAT_Nl"
"1589","en_dat_is","fn000177","NAT_Dut","NAT_Nl"
"1590","en_dat_is","fn000215","NAT_Dut","NAT_Nl"
"1591","en_dat_is","fn000215","NAT_Dut","NAT_Nl"
"1592","en_dat_is","fv600691","NAT_Dut","NAT_Vl"
"1593","en_dat_is","fv600706","NAT_Dut","NAT_Vl"
"1594","en_dat_is","fn000141","NAT_Dut","NAT_Nl"
"1595","en_dat_is","NL_FR_206","MEP_Dut","MEP_Dut"
"1596","en_dat_is","fn000176","NAT_Dut","NAT_Nl"
"1597","en_dat_is","EN_NL_274","Eng_Dut","Eng_Dut"
"1598","en_dat_is","fn000165","NAT_Dut","NAT_Nl"
"1599","en_dat_is","NL_or_214","MEP_Dut","MEP_Dut"
"1600","en_dat_is","fn000168","NAT_Dut","NAT_Nl"
"1601","en_dat_is","fn000217","NAT_Dut","NAT_Nl"
"1602","en_dat_is","NL_011","Fra_Dut","Fra_Dut"
"1603","en_dat_is","fn000211","NAT_Dut","NAT_Nl"
"1604","en_dat_is","fn000237","NAT_Dut","NAT_Nl"
"1605","en_dat_is","fv600691","NAT_Dut","NAT_Vl"
"1606","en_dat_is","fn000204","NAT_Dut","NAT_Nl"
"1607","en_dat_is","fn000176","NAT_Dut","NAT_Nl"
"1608","en_dat_is","NL_051","Fra_Dut","Fra_Dut"
"1609","en_dat_is","fn000197","NAT_Dut","NAT_Nl"
"1610","en_dat_is","fv600598","NAT_Dut","NAT_Vl"
"1611","en_dat_is","FR_NL_259","Fra_Dut","Fra_Dut"
"1612","en_dat_is","fn000192","NAT_Dut","NAT_Nl"
"1613","en_dat_is","fv600003","NAT_Dut","NAT_Vl"
"1614","en_dat_is","fn000218","NAT_Dut","NAT_Nl"
"1615","en_dat_is","fn000170","NAT_Dut","NAT_Nl"
"1616","en_dat_is","fv601213","NAT_Dut","NAT_Vl"
"1617","en_dat_is","fn000168","NAT_Dut","NAT_Nl"
"1618","en_dat_is","fn000168","NAT_Dut","NAT_Nl"
"1619","en_dat_is","fn000204","NAT_Dut","NAT_Nl"
"1620","en_dat_is","NL_106","Fra_Dut","Fra_Dut"
"1621","en_dat_is","fn000153","NAT_Dut","NAT_Nl"
"1622","en_dat_is","fn000170","NAT_Dut","NAT_Nl"
"1623","en_dat_is","fn000238","NAT_Dut","NAT_Nl"
"1624","en_dat_is","EN_NL_287","Eng_Dut","Eng_Dut"
"1625","en_dat_is","fv600590","NAT_Dut","NAT_Vl"
"1626","en_dat_is","NL_039","Fra_Dut","Fra_Dut"
"1627","en_dat_is","fn000195","NAT_Dut","NAT_Nl"
"1628","en_dat_is","FR_NL_249","Fra_Dut","Fra_Dut"
"1629","en_dat_is","fn000155","NAT_Dut","NAT_Nl"
"1630","en_dat_is","fn000228","NAT_Dut","NAT_Nl"
"1631","en_dat_is","fn000215","NAT_Dut","NAT_Nl"
"1632","en_dat_is","fn000151","NAT_Dut","NAT_Nl"
"1633","en_dat_is","fn000175","NAT_Dut","NAT_Nl"
"1634","en_dat_is","fv600656","NAT_Dut","NAT_Vl"
"1635","en_dat_is","fn000150","NAT_Dut","NAT_Nl"
"1636","en_dat_is","fn000212","NAT_Dut","NAT_Nl"
"1637","en_dat_is","fn000160","NAT_Dut","NAT_Nl"
"1638","en_dat_is","EN_NL_275","Eng_Dut","Eng_Dut"
"1639","en_dat_is","fv600014","NAT_Dut","NAT_Vl"
"1640","en_dat_is","fv600679","NAT_Dut","NAT_Vl"
"1641","en_dat_is","fn000234","NAT_Dut","NAT_Nl"
"1642","en_dat_is","fv600651","NAT_Dut","NAT_Vl"
"1643","en_dat_is","fv600707","NAT_Dut","NAT_Vl"
"1644","en_dat_is","fv601208","NAT_Dut","NAT_Vl"
"1645","en_dat_is","EN_NL_275","Eng_Dut","Eng_Dut"
"1646","en_dat_is","fv600708","NAT_Dut","NAT_Vl"
"1647","en_dat_is","fn000217","NAT_Dut","NAT_Nl"
"1648","en_dat_is","fv600590","NAT_Dut","NAT_Vl"
"1649","en_dat_is","fv600576","NAT_Dut","NAT_Vl"
"1650","en_dat_is","fv600698","NAT_Dut","NAT_Vl"
"1651","en_dat_is","fv600697","NAT_Dut","NAT_Vl"
"1652","en_dat_is","fn000152","NAT_Dut","NAT_Nl"
"1653","en_dat_is","fv600658","NAT_Dut","NAT_Vl"
"1654","en_dat_is","fn000141","NAT_Dut","NAT_Nl"
"1655","en_dat_is","fn000172","NAT_Dut","NAT_Nl"
"1656","en_dat_is","fn000177","NAT_Dut","NAT_Nl"
"1657","en_dat_is","NL_or_232","MEP_Dut","MEP_Dut"
"1658","en_dat_is","fn000234","NAT_Dut","NAT_Nl"
"1659","en_dat_is","NL_FR_205","MEP_Dut","MEP_Dut"
"1660","en_dat_is","fn000150","NAT_Dut","NAT_Nl"
"1661","en_dat_is","fn000151","NAT_Dut","NAT_Nl"
"1662","en_dat_is","FR_NL_270","Fra_Dut","Fra_Dut"
"1663","en_dat_is","fn000214","NAT_Dut","NAT_Nl"
"1664","en_dat_is","EN_NL_294","Eng_Dut","Eng_Dut"
"1665","en_dat_is","NL_or_215","MEP_Dut","MEP_Dut"
"1666","en_dat_is","fn000214","NAT_Dut","NAT_Nl"
"1667","en_dat_is","fv600651","NAT_Dut","NAT_Vl"
"1668","en_dat_is","fn000162","NAT_Dut","NAT_Nl"
"1669","en_dat_is","fn000221","NAT_Dut","NAT_Nl"
"1670","en_dat_is","fn000143","NAT_Dut","NAT_Nl"
"1671","en_dat_is","fn000154","NAT_Dut","NAT_Nl"
"1672","en_dat_is","fv600718","NAT_Dut","NAT_Vl"
"1673","en_dat_is","fn000217","NAT_Dut","NAT_Nl"
"1674","en_dat_is","fn000217","NAT_Dut","NAT_Nl"
"1675","en_dat_is","fv600007","NAT_Dut","NAT_Vl"
"1676","en_dat_is","fn000216","NAT_Dut","NAT_Nl"
"1677","en_dat_is","fn000214","NAT_Dut","NAT_Nl"
"1678","en_dat_is","fn000146","NAT_Dut","NAT_Nl"
"1679","en_dat_is","fn000178","NAT_Dut","NAT_Nl"
"1680","en_dat_is","NL_FR_207","MEP_Dut","MEP_Dut"
"1681","en_dat_is","fv600575","NAT_Dut","NAT_Vl"
"1682","en_dat_is","fn000217","NAT_Dut","NAT_Nl"
"1683","en_dat_is","fn000232","NAT_Dut","NAT_Nl"
"1684","en_dat_is","fn000203","NAT_Dut","NAT_Nl"
"1685","en_dat_is","fv601213","NAT_Dut","NAT_Vl"
"1686","en_dat_is","fn000211","NAT_Dut","NAT_Nl"
"1687","en_dat_is","EN_NL_275","Eng_Dut","Eng_Dut"
"1688","en_dat_is","NL_or_228","MEP_Dut","MEP_Dut"
"1689","en_dat_is","fv600630","NAT_Dut","NAT_Vl"
"1690","en_dat_is","fn000211","NAT_Dut","NAT_Nl"
"1691","en_dat_is","fn000238","NAT_Dut","NAT_Nl"
"1692","en_dat_is","fv600689","NAT_Dut","NAT_Vl"
"1693","en_dat_is","NL_FR_207","MEP_Dut","MEP_Dut"
"1694","en_dat_is","fv600719","NAT_Dut","NAT_Vl"
"1695","en_dat_is","fn000197","NAT_Dut","NAT_Nl"
"1696","en_dat_is","fn000232","NAT_Dut","NAT_Nl"
"1697","en_dat_is","fn000160","NAT_Dut","NAT_Nl"
"1698","en_dat_is","FR_NL_255","Fra_Dut","Fra_Dut"
"1699","en_dat_is","fv600020","NAT_Dut","NAT_Vl"
"1700","en_dat_is","NL_090","Fra_Dut","Fra_Dut"
"1701","en_dat_is","EN_NL_289","Eng_Dut","Eng_Dut"
"1702","en_dat_is","fv600007","NAT_Dut","NAT_Vl"
"1703","en_dat_is","NL_or_231","MEP_Dut","MEP_Dut"
"1704","en_dat_is","NL_EN_218","MEP_Dut","MEP_Dut"
"1705","en_dat_is","fn000160","NAT_Dut","NAT_Nl"
"1706","en_dat_is","fn000214","NAT_Dut","NAT_Nl"
"1707","en_dat_is","fn000167","NAT_Dut","NAT_Nl"
"1708","en_dat_is","NL_013","Fra_Dut","Fra_Dut"
"1709","en_dat_is","fn000222","NAT_Dut","NAT_Nl"
"1710","en_dat_is","FR_NL_272","Fra_Dut","Fra_Dut"
"1711","en_dat_is","fn000245","NAT_Dut","NAT_Nl"
"1712","en_dat_is","EN_NL_284","Eng_Dut","Eng_Dut"
"1713","en_dat_is","fn000153","NAT_Dut","NAT_Nl"
"1714","en_dat_is","NL_072","Fra_Dut","Fra_Dut"
"1715","en_dat_is","fv600580","NAT_Dut","NAT_Vl"
"1716","en_dat_is","fn000244","NAT_Dut","NAT_Nl"
"1717","en_dat_is","fn000156","NAT_Dut","NAT_Nl"
"1718","en_dat_is","NL_057","Fra_Dut","Fra_Dut"
"1719","en_dat_is","NL_061","Fra_Dut","Fra_Dut"
"1720","en_dat_is","fn000151","NAT_Dut","NAT_Nl"
"1721","en_dat_is","fv600014","NAT_Dut","NAT_Vl"
"1722","en_dat_is","NL_077","Fra_Dut","Fra_Dut"
"1723","en_dat_is","fn000195","NAT_Dut","NAT_Nl"
"1724","en_dat_is","fn000230","NAT_Dut","NAT_Nl"
"1725","en_dat_is","NL_024","Fra_Dut","Fra_Dut"
"1726","en_dat_is","NL_or_240","MEP_Dut","MEP_Dut"
"1727","en_dat_is","fn000153","NAT_Dut","NAT_Nl"
"1728","en_dat_is","fn000229","NAT_Dut","NAT_Nl"
"1729","en_dat_is","NL_036","Fra_Dut","Fra_Dut"
"1730","en_dat_is","fn000192","NAT_Dut","NAT_Nl"
"1731","en_dat_is","fn000172","NAT_Dut","NAT_Nl"
"1732","en_dat_is","NL_104","Fra_Dut","Fra_Dut"
"1733","en_dat_is","NL_053","Fra_Dut","Fra_Dut"
"1734","en_dat_is","NL_or_232","MEP_Dut","MEP_Dut"
"1735","en_dat_is","fv600644","NAT_Dut","NAT_Vl"
"1736","en_dat_is","fn000230","NAT_Dut","NAT_Nl"
"1737","en_dat_is","fn000194","NAT_Dut","NAT_Nl"
"1738","en_dat_is","fv600588","NAT_Dut","NAT_Vl"
"1739","en_dat_is","fn000176","NAT_Dut","NAT_Nl"
"1740","en_dat_is","fn000152","NAT_Dut","NAT_Nl"
"1741","en_dat_is","fv600582","NAT_Dut","NAT_Vl"
"1742","en_dat_is","NL_011","Fra_Dut","Fra_Dut"
"1743","en_dat_is","fv600588","NAT_Dut","NAT_Vl"
"1744","en_dat_is","fn000143","NAT_Dut","NAT_Nl"
"1745","en_dat_is","fn000214","NAT_Dut","NAT_Nl"
"1746","en_dat_is","NL_or_233","MEP_Dut","MEP_Dut"
"1747","en_dat_is","fn000154","NAT_Dut","NAT_Nl"
"1748","en_dat_is","fn000222","NAT_Dut","NAT_Nl"
"1749","en_dat_is","fv600659","NAT_Dut","NAT_Vl"
"1750","en_dat_is","fv600597","NAT_Dut","NAT_Vl"
"1751","en_dat_is","fn000151","NAT_Dut","NAT_Nl"
"1752","en_dat_is","fv600637","NAT_Dut","NAT_Vl"
"1753","en_dat_is","fn000161","NAT_Dut","NAT_Nl"
"1754","en_dat_is","fn000218","NAT_Dut","NAT_Nl"
"1755","en_dat_is","fn000173","NAT_Dut","NAT_Nl"
"1756","en_dat_is","fv600708","NAT_Dut","NAT_Vl"
"1757","en_dat_is","fn000219","NAT_Dut","NAT_Nl"
"1758","en_dat_is","fn000215","NAT_Dut","NAT_Nl"
"1759","en_dat_is","fv600014","NAT_Dut","NAT_Vl"
"1760","en_dat_is","fv601204","NAT_Dut","NAT_Vl"
"1761","en_dat_is","fn000215","NAT_Dut","NAT_Nl"
"1762","en_het_is","fv600014","NAT_Dut","NAT_Vl"
"1763","en_het_is","fv601213","NAT_Dut","NAT_Vl"
"1764","en_het_is","FR_NL_246","Fra_Dut","Fra_Dut"
"1765","en_het_is","fn000197","NAT_Dut","NAT_Nl"
"1766","en_het_is","FR_NL_254","Fra_Dut","Fra_Dut"
"1767","en_het_is","NL_058","Fra_Dut","Fra_Dut"
"1768","en_het_is","EN_NL_293","Eng_Dut","Eng_Dut"
"1769","en_het_is","fv600019","NAT_Dut","NAT_Vl"
"1770","en_het_is","NL_EN_229","MEP_Dut","MEP_Dut"
"1771","en_het_is","NL_or_233","MEP_Dut","MEP_Dut"
"1772","en_het_is","fn000222","NAT_Dut","NAT_Nl"
"1773","en_het_is","NL_or_233","MEP_Dut","MEP_Dut"
"1774","en_het_is","FR_NL_254","Fra_Dut","Fra_Dut"
"1775","en_het_is","NL_or_233","MEP_Dut","MEP_Dut"
"1776","en_het_is","fv600633","NAT_Dut","NAT_Vl"
"1777","en_het_is","fv600017","NAT_Dut","NAT_Vl"
"1778","en_het_is","FR_NL_256","Fra_Dut","Fra_Dut"
"1779","en_het_is","fv600630","NAT_Dut","NAT_Vl"
"1780","en_het_is","NL_or_227","MEP_Dut","MEP_Dut"
"1781","en_het_is","NL_FR_204","MEP_Dut","MEP_Dut"
"1782","en_het_is","fv600688","NAT_Dut","NAT_Vl"
"1783","en_het_is","fv600019","NAT_Dut","NAT_Vl"
"1784","en_het_is","NL_or_233","MEP_Dut","MEP_Dut"
"1785","en_het_is","FR_NL_258","Fra_Dut","Fra_Dut"
"1786","en_het_is","fn000161","NAT_Dut","NAT_Nl"
"1787","en_het_is","EN_NL_289","Eng_Dut","Eng_Dut"
"1788","en_het_is","fv600644","NAT_Dut","NAT_Vl"
"1789","en_het_is","fv600679","NAT_Dut","NAT_Vl"
"1790","en_het_is","fv600710","NAT_Dut","NAT_Vl"
"1791","en_het_is","fv600707","NAT_Dut","NAT_Vl"
"1792","en_het_is","fv600578","NAT_Dut","NAT_Vl"
"1793","en_het_is","EN_NL_295","Eng_Dut","Eng_Dut"
"1794","en_het_is","NL_or_240","MEP_Dut","MEP_Dut"
"1795","en_het_is","NL_016","Fra_Dut","Fra_Dut"
"1796","en_het_is","NL_030","Fra_Dut","Fra_Dut"
"1797","en_het_is","NL_102","Fra_Dut","Fra_Dut"
"1798","en_het_is","fv601208","NAT_Dut","NAT_Vl"
"1799","en_het_is","fn000172","NAT_Dut","NAT_Nl"
"1800","en_het_is","fv600598","NAT_Dut","NAT_Vl"
"1801","en_het_is","NL_EN_241","MEP_Dut","MEP_Dut"
"1802","en_het_is","EN_NL_282","Eng_Dut","Eng_Dut"
"1803","en_het_is","fv600711","NAT_Dut","NAT_Vl"
"1804","en_het_is","fv600011","NAT_Dut","NAT_Vl"
"1805","en_het_is","NL_103","Fra_Dut","Fra_Dut"
"1806","en_het_is","fv600630","NAT_Dut","NAT_Vl"
"1807","en_het_is","fn000149","NAT_Dut","NAT_Nl"
"1808","en_het_is","NL_020","Fra_Dut","Fra_Dut"
"1809","en_het_is","fn000195","NAT_Dut","NAT_Nl"
"1810","en_het_is","fn000168","NAT_Dut","NAT_Nl"
"1811","en_het_is","fn000165","NAT_Dut","NAT_Nl"
"1812","en_het_is","fn000195","NAT_Dut","NAT_Nl"
"1813","en_het_is","fn000151","NAT_Dut","NAT_Nl"
"1814","en_het_is","fn000220","NAT_Dut","NAT_Nl"
"1815","en_het_is","fn000177","NAT_Dut","NAT_Nl"
"1816","en_het_is","fv601205","NAT_Dut","NAT_Vl"
"1817","en_het_is","fn000235","NAT_Dut","NAT_Nl"
"1818","en_het_is","fn000144","NAT_Dut","NAT_Nl"
"1819","en_het_is","fv600681","NAT_Dut","NAT_Vl"
"1820","en_het_is","fv600708","NAT_Dut","NAT_Vl"
"1821","en_het_is","FR_NL_270","Fra_Dut","Fra_Dut"
"1822","en_het_is","fv600713","NAT_Dut","NAT_Vl"
"1823","en_het_is","EN_NL_295","Eng_Dut","Eng_Dut"
"1824","en_het_is","fv600583","NAT_Dut","NAT_Vl"
"1825","en_het_is","fv600015","NAT_Dut","NAT_Vl"
"1826","en_het_is","fn000153","NAT_Dut","NAT_Nl"
"1827","en_het_is","fn000172","NAT_Dut","NAT_Nl"
"1828","en_het_is","NL_FR_202","MEP_Dut","MEP_Dut"
"1829","en_het_is","NL_052","Fra_Dut","Fra_Dut"
"1830","en_het_is","fv600003","NAT_Dut","NAT_Vl"
"1831","en_ik_denk","FR_NL_260","Fra_Dut","Fra_Dut"
"1832","en_ik_denk","fv600644","NAT_Dut","NAT_Vl"
"1833","en_ik_denk","fv600009","NAT_Dut","NAT_Vl"
"1834","en_ik_denk","fv600013","NAT_Dut","NAT_Vl"
"1835","en_ik_denk","fn000153","NAT_Dut","NAT_Nl"
"1836","en_ik_denk","fv600592","NAT_Dut","NAT_Vl"
"1837","en_ik_denk","NL_or_227","MEP_Dut","MEP_Dut"
"1838","en_ik_denk","FR_NL_260","Fra_Dut","Fra_Dut"
"1839","en_ik_denk","fn000150","NAT_Dut","NAT_Nl"
"1840","en_ik_denk","fv600020","NAT_Dut","NAT_Vl"
"1841","en_ik_denk","NL_or_227","MEP_Dut","MEP_Dut"
"1842","en_ik_denk","fv600706","NAT_Dut","NAT_Vl"
"1843","en_ik_denk","fn000155","NAT_Dut","NAT_Nl"
"1844","en_ik_denk","fv600689","NAT_Dut","NAT_Vl"
"1845","en_ik_denk","NL_EN_234","MEP_Dut","MEP_Dut"
"1846","en_ik_denk","fv600689","NAT_Dut","NAT_Vl"
"1847","en_ik_denk","fn000170","NAT_Dut","NAT_Nl"
"1848","en_ik_denk","fv600703","NAT_Dut","NAT_Vl"
"1849","en_ik_denk","fn000230","NAT_Dut","NAT_Nl"
"1850","en_ik_denk","NL_or_227","MEP_Dut","MEP_Dut"
"1851","en_ik_denk","fv600575","NAT_Dut","NAT_Vl"
"1852","en_ik_denk","fn000165","NAT_Dut","NAT_Nl"
"1853","en_ik_denk","fn000147","NAT_Dut","NAT_Nl"
"1854","en_ik_denk","NL_EN_234","MEP_Dut","MEP_Dut"
"1855","en_ik_denk","fn000220","NAT_Dut","NAT_Nl"
"1856","en_ik_denk","fv601203","NAT_Dut","NAT_Vl"
"1857","en_ik_denk","fv601210","NAT_Dut","NAT_Vl"
"1858","en_ik_denk","fn000155","NAT_Dut","NAT_Nl"
"1859","en_ik_denk","NL_EN_234","MEP_Dut","MEP_Dut"
"1860","en_ik_denk","fn000193","NAT_Dut","NAT_Nl"
"1861","en_ik_denk","EN_NL_273","Eng_Dut","Eng_Dut"
"1862","en_ik_denk","fv600692","NAT_Dut","NAT_Vl"
"1863","en_ik_denk","fv600014","NAT_Dut","NAT_Vl"
"1864","en_ik_denk","fn000194","NAT_Dut","NAT_Nl"
"1865","en_ik_denk","fn000212","NAT_Dut","NAT_Nl"
"1866","en_ik_denk","fv600003","NAT_Dut","NAT_Vl"
"1867","en_ik_denk","NL_FR_205","MEP_Dut","MEP_Dut"
"1868","en_ik_denk","fn000211","NAT_Dut","NAT_Nl"
"1869","en_ik_denk","fv600674","NAT_Dut","NAT_Vl"
"1870","en_ik_denk","fv600633","NAT_Dut","NAT_Vl"
"1871","en_ik_denk","fv600014","NAT_Dut","NAT_Vl"
"1872","en_ik_denk","fn000152","NAT_Dut","NAT_Nl"
"1873","en_ik_denk","fv601206","NAT_Dut","NAT_Vl"
"1874","en_ik_denk","fn000172","NAT_Dut","NAT_Nl"
"1875","en_ik_denk","NL_or_230","MEP_Dut","MEP_Dut"
"1876","en_ik_denk","fv600702","NAT_Dut","NAT_Vl"
"1877","en_ik_denk","FR_NL_263","Fra_Dut","Fra_Dut"
"1878","en_ik_denk","FR_NL_259","Fra_Dut","Fra_Dut"
"1879","en_ik_denk","NL_FR_205","MEP_Dut","MEP_Dut"
"1880","en_ik_denk","fv600009","NAT_Dut","NAT_Vl"
"1881","en_ik_denk","fn000197","NAT_Dut","NAT_Nl"
"1882","en_ik_denk","fn000193","NAT_Dut","NAT_Nl"
"1883","en_ik_denk","NL_009","Fra_Dut","Fra_Dut"
"1884","en_ik_denk","fn000221","NAT_Dut","NAT_Nl"
"1885","en_ik_denk","fn000204","NAT_Dut","NAT_Nl"
"1886","en_ik_denk","fn000221","NAT_Dut","NAT_Nl"
"1887","en_ik_denk","FR_NL_256","Fra_Dut","Fra_Dut"
"1888","en_ik_denk","fv600702","NAT_Dut","NAT_Vl"
"1889","en_ik_denk","fv600708","NAT_Dut","NAT_Vl"
"1890","en_ik_denk","fn000235","NAT_Dut","NAT_Nl"
"1891","en_ik_denk","fn000171","NAT_Dut","NAT_Nl"
"1892","en_ik_denk","fn000229","NAT_Dut","NAT_Nl"
"1893","en_ik_denk","fv600012","NAT_Dut","NAT_Vl"
"1894","en_ik_denk","fn000222","NAT_Dut","NAT_Nl"
"1895","en_ik_denk","fn000204","NAT_Dut","NAT_Nl"
"1896","en_ik_denk","fn000151","NAT_Dut","NAT_Nl"
"1897","en_ik_denk","fn000177","NAT_Dut","NAT_Nl"
"1898","en_ik_denk","fv601207","NAT_Dut","NAT_Vl"
"1899","en_ik_denk","fn000221","NAT_Dut","NAT_Nl"
"1900","en_ik_denk","fn000194","NAT_Dut","NAT_Nl"
"1901","en_ik_denk","NL_105","Fra_Dut","Fra_Dut"
"1902","en_ik_denk","FR_NL_269","Fra_Dut","Fra_Dut"
"1903","en_ik_denk","FR_NL_263","Fra_Dut","Fra_Dut"
"1904","en_ik_denk","fv600020","NAT_Dut","NAT_Vl"
"1905","en_ik_denk","fn000230","NAT_Dut","NAT_Nl"
"1906","en_ik_denk","NL_083","Fra_Dut","Fra_Dut"
"1907","en_ik_denk","fv600630","NAT_Dut","NAT_Vl"
"1908","en_ik_denk","NL_or_215","MEP_Dut","MEP_Dut"
"1909","en_ik_denk","fn000212","NAT_Dut","NAT_Nl"
"1910","en_ik_denk","FR_NL_264","Fra_Dut","Fra_Dut"
"1911","en_ik_denk","fv601206","NAT_Dut","NAT_Vl"
"1912","en_ik_denk","fv600020","NAT_Dut","NAT_Vl"
"1913","en_ik_denk","fv600644","NAT_Dut","NAT_Vl"
"1914","en_ik_denk","NL_EN_236","MEP_Dut","MEP_Dut"
"1915","en_ik_denk","fn000216","NAT_Dut","NAT_Nl"
"1916","en_ik_denk","NL_064","Fra_Dut","Fra_Dut"
"1917","en_ik_denk","fn000167","NAT_Dut","NAT_Nl"
"1918","en_ik_denk","fv600714","NAT_Dut","NAT_Vl"
"1919","en_ik_denk","fv600595","NAT_Dut","NAT_Vl"
"1920","en_ik_denk","fv600003","NAT_Dut","NAT_Vl"
"1921","en_ik_denk","NL_EN_224","MEP_Dut","MEP_Dut"
"1922","en_ik_denk","fn000165","NAT_Dut","NAT_Nl"
"1923","en_ik_denk","fn000146","NAT_Dut","NAT_Nl"
"1924","en_ik_denk","fv600687","NAT_Dut","NAT_Vl"
"1925","en_ik_denk","fv600692","NAT_Dut","NAT_Vl"
"1926","en_ik_denk","fv600676","NAT_Dut","NAT_Vl"
"1927","en_ik_denk","fn000193","NAT_Dut","NAT_Nl"
"1928","en_ik_denk","fv600636","NAT_Dut","NAT_Vl"
"1929","en_ik_denk","NL_or_230","MEP_Dut","MEP_Dut"
"1930","en_ik_denk","NL_or_215","MEP_Dut","MEP_Dut"
"1931","en_ik_denk","NL_EN_223","MEP_Dut","MEP_Dut"
"1932","en_ik_denk","NL_088","Fra_Dut","Fra_Dut"
"1933","en_ik_denk","fn000141","NAT_Dut","NAT_Nl"
"1934","en_ik_denk","fn000216","NAT_Dut","NAT_Nl"
"1935","en_ik_denk","FR_NL_262","Fra_Dut","Fra_Dut"
"1936","en_ik_denk","NL_or_215","MEP_Dut","MEP_Dut"
"1937","en_ik_denk","fv600708","NAT_Dut","NAT_Vl"
"1938","en_ik_denk","fv600701","NAT_Dut","NAT_Vl"
"1939","en_ik_denk","NL_013","Fra_Dut","Fra_Dut"
"1940","en_ik_denk","fn000193","NAT_Dut","NAT_Nl"
"1941","en_ik_denk","fn000164","NAT_Dut","NAT_Nl"
"1942","en_ik_denk","fv600578","NAT_Dut","NAT_Vl"
"1943","en_ik_denk_dat","NL_EN_224","MEP_Dut","MEP_Dut"
"1944","en_ik_denk_dat","NL_FR_205","MEP_Dut","MEP_Dut"
"1945","en_ik_denk_dat","FR_NL_260","Fra_Dut","Fra_Dut"
"1946","en_ik_denk_dat","NL_088","Fra_Dut","Fra_Dut"
"1947","en_ik_denk_dat","fn000211","NAT_Dut","NAT_Nl"
"1948","en_ik_denk_dat","fn000171","NAT_Dut","NAT_Nl"
"1949","en_ik_denk_dat","fv600020","NAT_Dut","NAT_Vl"
