,0,1,fileID
342,0.007440421,0.004068129,fv600632
343,0.35290232,-0.0266281,fv600633
344,0.42235428,0.060294773,fv600634
345,0.18734053,-0.13201015,fv600636
346,0.16222897,-0.23286769,fv600637
347,0.1414084,0.066738635,fv600638
348,0.44344285,-0.28030252,fv600639
349,0.48007196,0.21636124,fv600640
350,0.02684189,-0.018855702,fv600641
351,0.53455395,-0.021415139,fv600642
352,0.19593754,-0.3327791,fv600643
353,0.60476667,-0.4947553,fv600644
354,0.18986207,-0.065080814,fv600645
355,0.32817307,0.15153399,fv600646
356,0.11877233,-0.044719864,fv600647
357,0.03180247,-0.14044122,fv600648
358,0.11438827,-0.021876626,fv600649
359,0.29054648,0.13888304,fv600650
360,0.44532818,0.13638999,fv600651
361,0.1626849,0.22261655,fv600652
362,0.27015418,-0.020139098,fv600653
363,0.119691476,-0.20867282,fv600654
364,0.032018244,-0.04438727,fv600655
365,0.08155292,0.1832786,fv600656
366,0.27475676,-0.051699024,fv600657
367,0.08872875,-0.00904491,fv600658
368,0.21328263,-0.122182116,fv600659
369,0.17758243,-0.061447814,fv600660
370,-0.034773804,0.3865197,fv600667
371,0.38765797,0.18861917,fv600668
372,0.68763167,-0.43360904,fv600669
373,0.5381989,-0.5266837,fv600670
374,0.3167703,-0.5231142,fv600671
375,0.30366015,0.101729885,fv600672
376,0.42510378,-0.1965108,fv600673
377,0.17912315,-0.24518795,fv600674
378,0.33253938,0.15083201,fv600675
379,0.5619618,0.08676639,fv600676
380,0.07605847,-0.006968812,fv600677
381,0.26691207,-0.15583287,fv600678
382,0.14406797,-0.07753177,fv600679
383,0.48945272,-0.30010986,fv600680
384,0.57394236,-0.2617762,fv600681
385,0.24596307,0.006583701,fv600682
386,0.06598782,0.018621184,fv600683
387,0.17421575,0.041605454,fv600684
388,0.1841199,0.087651595,fv600685
389,0.27481258,-0.31951928,fv600686
390,0.23740599,-0.056848463,fv600687
391,0.603733,-0.074691124,fv600688
392,0.2539154,-0.015233412,fv600689
393,-0.02347362,-0.206853,fv600690
394,0.35738373,0.09922999,fv600691
395,0.06669307,-0.34026256,fv600692
396,0.44128868,-0.08329336,fv600693
397,0.2554579,-0.05268274,fv600694
398,0.2906383,-0.21579279,fv600695
399,0.041891564,-0.05636953,fv600696
400,0.25423753,-0.08308415,fv600697
401,0.34178275,0.052610777,fv600698
402,0.19209674,0.12275675,fv600699
403,0.5052786,-0.17813808,fv600700
404,0.23474562,-0.13446419,fv600701
405,0.69447464,-0.51415104,fv600702
406,0.53381634,-0.17422926,fv600703
407,0.20679758,-0.18573664,fv600704
408,0.049697913,0.014324354,fv600705
409,0.25653598,-0.1049168,fv600706
410,0.6378891,0.37764582,fv600707
411,0.047076665,-0.40469247,fv600708
412,0.043284092,0.02621973,fv600709
413,0.3160371,0.10189851,fv600710
414,0.2972057,-0.09653698,fv600711
415,0.10357669,0.14270899,fv600712
416,0.04361883,-0.09741864,fv600713
417,0.31143406,-0.14625312,fv600714
418,0.30899155,0.037934918,fv600715
419,0.14504524,0.011899849,fv600716
420,0.25161353,0.117036104,fv600717
421,-0.02019208,-0.061032202,fv600718
422,0.48957613,-0.481981,fv600719
423,0.19571579,-0.050893847,fv600720
424,0.09028229,0.033255484,fv601203
425,0.15425733,0.022688782,fv601204
426,0.67062855,-0.014123425,fv601205
427,0.4519183,-0.43266818,fv601206
428,0.3766513,-0.4513429,fv601207
429,0.004021252,0.08278965,fv601208
430,0.23705801,-0.122095264,fv601209
431,0.18486491,-0.15883082,fv601210
432,0.28523338,-0.03912051,fv601211
433,0.10551691,-0.07668176,fv601213
